状态栈后10个                                           符号栈后10个                                           输入前10个                                            动作                                                
1862 1881 1896 1910 1924 1938 1952 146 358 150    ii D ( id ) i2 ( term * factor                    * x ^ 2 ) ; i ++ } b                              (150,*)→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(358,unary)→678
1862 1881 1896 1910 1924 1938 1952 146 358 678    ii D ( id ) i2 ( term * unary                     * x ^ 2 ) ; i ++ } b                              (678,*)→r30：根据term→term * unary 归约：将状态栈和符号栈都出栈3个，再将term加到符号栈里，再(1952,term)→146
1784 1835 1862 1881 1896 1910 1924 1938 1952 146  i1 w0 ii D ( id ) i2 ( term                       * x ^ 2 ) ; i ++ } b                              (146,*)→s358
1835 1862 1881 1896 1910 1924 1938 1952 146 358   w0 ii D ( id ) i2 ( term *                        x ^ 2 ) ; i ++ } b =                              (358,id)→s173
1862 1881 1896 1910 1924 1938 1952 146 358 173    ii D ( id ) i2 ( term * id                        ^ 2 ) ; i ++ } b = ∫                              (173,^)→r76：根据id2→id归约：将状态栈和符号栈都出栈1个，再将id2加到符号栈里，再(358,id2)→154
1862 1881 1896 1910 1924 1938 1952 146 358 154    ii D ( id ) i2 ( term * id2                       ^ 2 ) ; i ++ } b = ∫                              (154,^)→r38：根据factor→id2归约：将状态栈和符号栈都出栈1个，再将factor加到符号栈里，再(358,factor)→150
1862 1881 1896 1910 1924 1938 1952 146 358 150    ii D ( id ) i2 ( term * factor                    ^ 2 ) ; i ++ } b = ∫                              (150,^)→s364
1881 1896 1910 1924 1938 1952 146 358 150 364     D ( id ) i2 ( term * factor ^                     2 ) ; i ++ } b = ∫ [                              (364,num)→s155
1896 1910 1924 1938 1952 146 358 150 364 155      ( id ) i2 ( term * factor ^ num                   ) ; i ++ } b = ∫ [ -                              (155,))→r39：根据factor→num 归约：将状态栈和符号栈都出栈1个，再将factor加到符号栈里，再(364,factor)→150
1896 1910 1924 1938 1952 146 358 150 364 150      ( id ) i2 ( term * factor ^ factor                ) ; i ++ } b = ∫ [ -                              (150,))→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(364,unary)→682
1896 1910 1924 1938 1952 146 358 150 364 682      ( id ) i2 ( term * factor ^ unary                 ) ; i ++ } b = ∫ [ -                              (682,))→r45：根据unary→factor ^ unary归约：将状态栈和符号栈都出栈3个，再将unary加到符号栈里，再(358,unary)→678
1862 1881 1896 1910 1924 1938 1952 146 358 678    ii D ( id ) i2 ( term * unary                     ) ; i ++ } b = ∫ [ -                              (678,))→r30：根据term→term * unary 归约：将状态栈和符号栈都出栈3个，再将term加到符号栈里，再(1952,term)→146
1784 1835 1862 1881 1896 1910 1924 1938 1952 146  i1 w0 ii D ( id ) i2 ( term                       ) ; i ++ } b = ∫ [ -                              (146,))→r29：根据expr→term 归约：将状态栈和符号栈都出栈1个，再将expr加到符号栈里，再(1952,expr)→145
1784 1835 1862 1881 1896 1910 1924 1938 1952 145  i1 w0 ii D ( id ) i2 ( expr                       ) ; i ++ } b = ∫ [ -                              (145,))→r26：根据rel→expr 归约：将状态栈和符号栈都出栈1个，再将rel加到符号栈里，再(1952,rel)→144
1784 1835 1862 1881 1896 1910 1924 1938 1952 144  i1 w0 ii D ( id ) i2 ( rel                        ) ; i ++ } b = ∫ [ -                              (144,))→r21：根据equality→rel 归约：将状态栈和符号栈都出栈1个，再将equality加到符号栈里，再(1952,equality)→143
1784 1835 1862 1881 1896 1910 1924 1938 1952 143  i1 w0 ii D ( id ) i2 ( equality                   ) ; i ++ } b = ∫ [ -                              (143,))→r18：根据join→equality归约：将状态栈和符号栈都出栈1个，再将join加到符号栈里，再(1952,join)→142
1784 1835 1862 1881 1896 1910 1924 1938 1952 142  i1 w0 ii D ( id ) i2 ( join                       ) ; i ++ } b = ∫ [ -                              (142,))→r16：根据bool→join归约：将状态栈和符号栈都出栈1个，再将bool加到符号栈里，再(1952,bool)→1966
1784 1835 1862 1881 1896 1910 1924 1938 1952 1966 i1 w0 ii D ( id ) i2 ( bool                       ) ; i ++ } b = ∫ [ -                              (1966,))→s1978
1835 1862 1881 1896 1910 1924 1938 1952 1966 1978 w0 ii D ( id ) i2 ( bool )                        ; i ++ } b = ∫ [ - 2                              (1978,;)→r72：根据ii→ii D ( id ) i2 ( bool )归约：将状态栈和符号栈都出栈9个，再将ii加到符号栈里，再(1835,ii)→1862
116 291 593 938 1260 1524 1688 1784 1835 1862     = ∫ [ bool , bool ] i1 w0 ii                      D ( x ) ( 3 * i * x                               (1862,D)→s1881
291 593 938 1260 1524 1688 1784 1835 1862 1881    ∫ [ bool , bool ] i1 w0 ii D                      ( x ) ( 3 * i * x ^                               (1881,()→s1896
593 938 1260 1524 1688 1784 1835 1862 1881 1896   [ bool , bool ] i1 w0 ii D (                      x ) ( 3 * i * x ^ 2                               (1896,id)→s1910
938 1260 1524 1688 1784 1835 1862 1881 1896 1910  bool , bool ] i1 w0 ii D ( id                     ) ( 3 * i * x ^ 2 )                               (1910,))→s1924
1260 1524 1688 1784 1835 1862 1881 1896 1910 1924 , bool ] i1 w0 ii D ( id )                        ( 3 * i * x ^ 2 ) ;                               (1924,()→r73：根据i2→ε归约：将状态栈和符号栈都出栈0个，再将i2加到符号栈里，再(1924,i2)→1938
1524 1688 1784 1835 1862 1881 1896 1910 1924 1938 bool ] i1 w0 ii D ( id ) i2                       ( 3 * i * x ^ 2 ) ;                               (1938,()→s1952
1688 1784 1835 1862 1881 1896 1910 1924 1938 1952 ] i1 w0 ii D ( id ) i2 (                          3 * i * x ^ 2 ) ; i                               (1952,num)→s155
1784 1835 1862 1881 1896 1910 1924 1938 1952 155  i1 w0 ii D ( id ) i2 ( num                        * i * x ^ 2 ) ; i ++                              (155,*)→r39：根据factor→num 归约：将状态栈和符号栈都出栈1个，再将factor加到符号栈里，再(1952,factor)→150
1784 1835 1862 1881 1896 1910 1924 1938 1952 150  i1 w0 ii D ( id ) i2 ( factor                     * i * x ^ 2 ) ; i ++                              (150,*)→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(1952,unary)→147
1784 1835 1862 1881 1896 1910 1924 1938 1952 147  i1 w0 ii D ( id ) i2 ( unary                      * i * x ^ 2 ) ; i ++                              (147,*)→r33：根据term→unary 归约：将状态栈和符号栈都出栈1个，再将term加到符号栈里，再(1952,term)→146
1784 1835 1862 1881 1896 1910 1924 1938 1952 146  i1 w0 ii D ( id ) i2 ( term                       * i * x ^ 2 ) ; i ++                              (146,*)→s358
1835 1862 1881 1896 1910 1924 1938 1952 146 358   w0 ii D ( id ) i2 ( term *                        i * x ^ 2 ) ; i ++ }                              (358,id)→s173
1862 1881 1896 1910 1924 1938 1952 146 358 173    ii D ( id ) i2 ( term * id                        * x ^ 2 ) ; i ++ } b                              (173,*)→r76：根据id2→id归约：将状态栈和符号栈都出栈1个，再将id2加到符号栈里，再(358,id2)→154
1862 1881 1896 1910 1924 1938 1952 146 358 154    ii D ( id ) i2 ( term * id2                       * x ^ 2 ) ; i ++ } b                              (154,*)→r38：根据factor→id2归约：将状态栈和符号栈都出栈1个，再将factor加到符号栈里，再(358,factor)→150
1862 1881 1896 1910 1924 1938 1952 146 358 150    ii D ( id ) i2 ( term * factor                    * x ^ 2 ) ; i ++ } b                              (150,*)→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(358,unary)→678
1862 1881 1896 1910 1924 1938 1952 146 358 678    ii D ( id ) i2 ( term * unary                     * x ^ 2 ) ; i ++ } b                              (678,*)→r30：根据term→term * unary 归约：将状态栈和符号栈都出栈3个，再将term加到符号栈里，再(1952,term)→146
1784 1835 1862 1881 1896 1910 1924 1938 1952 146  i1 w0 ii D ( id ) i2 ( term                       * x ^ 2 ) ; i ++ } b                              (146,*)→s358
1835 1862 1881 1896 1910 1924 1938 1952 146 358   w0 ii D ( id ) i2 ( term *                        x ^ 2 ) ; i ++ } b =                              (358,id)→s173
1862 1881 1896 1910 1924 1938 1952 146 358 173    ii D ( id ) i2 ( term * id                        ^ 2 ) ; i ++ } b = ∫                              (173,^)→r76：根据id2→id归约：将状态栈和符号栈都出栈1个，再将id2加到符号栈里，再(358,id2)→154
1862 1881 1896 1910 1924 1938 1952 146 358 154    ii D ( id ) i2 ( term * id2                       ^ 2 ) ; i ++ } b = ∫                              (154,^)→r38：根据factor→id2归约：将状态栈和符号栈都出栈1个，再将factor加到符号栈里，再(358,factor)→150
1862 1881 1896 1910 1924 1938 1952 146 358 150    ii D ( id ) i2 ( term * factor                    ^ 2 ) ; i ++ } b = ∫                              (150,^)→s364
1881 1896 1910 1924 1938 1952 146 358 150 364     D ( id ) i2 ( term * factor ^                     2 ) ; i ++ } b = ∫ [                              (364,num)→s155
1896 1910 1924 1938 1952 146 358 150 364 155      ( id ) i2 ( term * factor ^ num                   ) ; i ++ } b = ∫ [ -                              (155,))→r39：根据factor→num 归约：将状态栈和符号栈都出栈1个，再将factor加到符号栈里，再(364,factor)→150
1896 1910 1924 1938 1952 146 358 150 364 150      ( id ) i2 ( term * factor ^ factor                ) ; i ++ } b = ∫ [ -                              (150,))→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(364,unary)→682
1896 1910 1924 1938 1952 146 358 150 364 682      ( id ) i2 ( term * factor ^ unary                 ) ; i ++ } b = ∫ [ -                              (682,))→r45：根据unary→factor ^ unary归约：将状态栈和符号栈都出栈3个，再将unary加到符号栈里，再(358,unary)→678
1862 1881 1896 1910 1924 1938 1952 146 358 678    ii D ( id ) i2 ( term * unary                     ) ; i ++ } b = ∫ [ -                              (678,))→r30：根据term→term * unary 归约：将状态栈和符号栈都出栈3个，再将term加到符号栈里，再(1952,term)→146
